Accession,SRA_Accession,Release_Date,Species,Genus,Family,Length,Sequence_Type,Nuc_Completeness,Genotype,Segment,Authors,Publications,Geo_Location,USA,Host,Isolation_Source,Collection_Date,BioSample,GenBank_Title
MT886333,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29689,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/18/2020,SAMN15623967,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0048/2020, complete genome"
MT886334,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29743,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/19/2020,SAMN15623968,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0049/2020, complete genome"
MT886335,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29739,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/19/2020,SAMN15623969,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0050/2020, complete genome"
MT886336,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29689,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/19/2020,SAMN15623970,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0051/2020, complete genome"
MT886337,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29742,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/16/2020,SAMN15623971,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0052/2020, complete genome"
MT886338,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29743,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/13/2020,SAMN15623972,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0053/2020, complete genome"
MT886339,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29743,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/14/2020,SAMN15623973,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0054/2020, complete genome"
MT886340,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29719,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/16/2020,SAMN15623974,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0055/2020, complete genome"
MT886341,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29743,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/16/2020,SAMN15623975,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0056/2020, complete genome"
MT886342,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29743,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/15/2020,SAMN15623976,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0057/2020, complete genome"
MT886343,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29743,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/17/2020,SAMN15623977,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0058/2020, complete genome"
MT886345,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29743,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/20/2020,SAMN15623979,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0060/2020, complete genome"
MT886346,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29740,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/20/2020,SAMN15623980,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0061/2020, complete genome"
MT886347,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29739,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/23/2020,SAMN15623981,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0062/2020, complete genome"
MT886349,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29742,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/17/2020,SAMN15623983,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0064/2020, complete genome"
MT886350,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29740,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/19/2020,SAMN15623984,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0065/2020, complete genome"
MT886351,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29729,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/19/2020,SAMN15623985,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0066/2020, complete genome"
MT886352,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29737,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/20/2020,SAMN15623986,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0067/2020, complete genome"
MT886353,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29741,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/21/2020,SAMN15623987,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0068/2020, complete genome"
MT886354,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29742,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/21/2020,SAMN15623988,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0069/2020, complete genome"
MT886355,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29689,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/23/2020,SAMN15623989,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0070/2020, complete genome"
MT886356,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29739,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/23/2020,SAMN15623990,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0071/2020, complete genome"
MT886357,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29743,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/20/2020,SAMN15623991,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0072/2020, complete genome"
MT886358,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29740,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/19/2020,SAMN15623992,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0073/2020, complete genome"
MT886359,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29741,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/19/2020,SAMN15623993,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0074/2020, complete genome"
MT886360,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29742,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/19/2020,SAMN15623994,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0075/2020, complete genome"
MT886363,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29743,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/19/2020,SAMN15623997,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0078/2020, complete genome"
MT886364,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29731,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/19/2020,SAMN15623998,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0079/2020, complete genome"
MT886365,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29743,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/19/2020,SAMN15623999,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0080/2020, complete genome"
MT886366,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29743,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/18/2020,SAMN15624000,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0081/2020, complete genome"
MT886367,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29739,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/20/2020,SAMN15624001,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0082/2020, complete genome"
MT886368,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29743,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/20/2020,SAMN15624002,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0083/2020, complete genome"
MT886369,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29743,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/20/2020,SAMN15624003,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0084/2020, complete genome"
MT886370,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29743,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/21/2020,SAMN15624004,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0085/2020, complete genome"
MT886371,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29741,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/20/2020,SAMN15624005,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0086/2020, complete genome"
MT886372,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29743,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/19/2020,SAMN15624006,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0087/2020, complete genome"
MT886373,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29735,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/22/2020,SAMN15624007,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0088/2020, complete genome"
MT886375,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29732,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/20/2020,SAMN15624009,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0090/2020, complete genome"
MT886376,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29719,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/21/2020,SAMN15624010,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0091/2020, complete genome"
MT886377,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29743,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/21/2020,SAMN15624011,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0092/2020, complete genome"
MT886378,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29742,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/21/2020,SAMN15624012,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0093/2020, complete genome"
MT886379,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29743,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/21/2020,SAMN15624013,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0094/2020, complete genome"
MT886380,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29734,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/21/2020,SAMN15624014,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0095/2020, complete genome"
MT886381,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29742,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/19/2020,SAMN15624015,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0096/2020, complete genome"
MT886382,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29742,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/20/2020,SAMN15624016,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0097/2020, complete genome"
MT886383,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29743,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/21/2020,SAMN15624017,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0098/2020, complete genome"
MT886384,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29743,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/23/2020,SAMN15624018,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0099/2020, complete genome"
MT886385,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29742,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/23/2020,SAMN15624019,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0100/2020, complete genome"
MT886386,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29679,GenBank,complete,,,"Matluk,N., Dewey,H., Barter,M., Lynch,R., Munger,H., Tewhey,R.",,USA: Maine,ME,Homo sapiens,oronasopharynx,3/23/2020,SAMN15624020,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-HETL-J0101/2020, complete genome"
MT886407,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Fauver,J.R.",,USA: Connecticut,CT,Homo sapiens,oronasopharynx,4/6/2020,SAMN15822669,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/CT-Yale-100/2020, complete genome"
MT886409,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Fauver,J.R.",,USA: Connecticut,CT,Homo sapiens,oronasopharynx,4/7/2020,SAMN15822671,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/CT-Yale-105/2020, complete genome"
MT886410,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Fauver,J.R.",,USA: Connecticut,CT,Homo sapiens,oronasopharynx,4/7/2020,SAMN15822672,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/CT-Yale-106/2020, complete genome"
MT886413,,2020-08-14T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Fauver,J.R.",,USA: Connecticut,CT,Homo sapiens,oronasopharynx,4/8/2020,SAMN15822675,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/CT-Yale-109/2020, complete genome"
